Tiempo de autenticación,Tiempo de actualización,Perdida,Uso de CPU,Numero thread
103203,155659,false,-1.0,dlg 1244: ,
290222,770315,false,-1.0,dlg 1245: ,
159651,611234,false,-1.0,dlg 1246: ,
181888,143115,false,-1.0,dlg 1247: ,
161931,596980,false,-1.0,dlg 1248: ,
171625,603821,false,-1.0,dlg 1249: ,
160791,600971,false,-1.0,dlg 1250: ,
157370,806806,false,-1.0,dlg 1251: ,
111185,126580,false,-1.0,dlg 1252: ,
114036,148247,false,-1.0,dlg 1253: ,
181317,163072,false,-1.0,dlg 1254: ,
158511,268555,false,-1.0,dlg 1255: ,
103203,214388,false,-1.0,dlg 1256: ,
159651,159650,false,-1.0,dlg 1257: ,
165352,596979,false,-1.0,dlg 1258: ,
161361,614085,false,-1.0,dlg 1259: ,
162502,671103,false,-1.0,dlg 1260: ,
258292,820490,false,-1.0,dlg 1261: ,
161361,684787,false,-1.0,dlg 1262: ,
179037,571891,false,-1.0,dlg 1263: ,
382591,157370,false,-1.0,dlg 1264: ,
106624,133422,false,-1.0,dlg 1265: ,
250880,237195,false,-1.0,dlg 1266: ,
101492,120308,false,-1.0,dlg 1267: ,
165922,121448,false,-1.0,dlg 1268: ,
110045,126580,false,-1.0,dlg 1269: ,
150528,994965,false,-1.0,dlg 1270: ,
180177,118028,false,-1.0,dlg 1271: ,
167063,92369,false,-1.0,dlg 1272: ,
159081,161362,false,-1.0,dlg 1273: ,
104343,214958,false,-1.0,dlg 1274: ,
164212,1208213,false,-1.0,dlg 1275: ,
163642,438469,false,-1.0,dlg 1276: ,
169344,406539,false,-1.0,dlg 1277: ,
179607,266845,false,-1.0,dlg 1278: ,
254301,130571,false,-1.0,dlg 1279: ,
125439,155089,false,-1.0,dlg 1280: ,
103203,134563,false,-1.0,dlg 1281: ,
169914,594128,false,-1.0,dlg 1282: ,
176186,887201,false,-1.0,dlg 1283: ,
180177,570180,false,-1.0,dlg 1284: ,
111185,91229,false,-1.0,dlg 1285: ,
164782,135703,false,-1.0,dlg 1286: ,
106054,123159,false,-1.0,dlg 1287: ,
163641,159651,false,-1.0,dlg 1288: ,
179037,338687,false,-1.0,dlg 1289: ,
104343,127150,false,-1.0,dlg 1290: ,
111185,643734,false,-1.0,dlg 1291: ,
107194,180177,false,-1.0,dlg 1292: ,
167633,938517,false,-1.0,dlg 1293: ,
157370,1098168,false,-1.0,dlg 1294: ,
210967,156800,false,-1.0,dlg 1295: ,
177897,846718,false,-1.0,dlg 1296: ,
118598,186449,false,-1.0,dlg 1297: ,
157941,717287,false,-1.0,dlg 1298: ,
173905,871806,false,-1.0,dlg 1299: ,
166493,266274,false,-1.0,dlg 1300: ,
228072,1025185,false,-1.0,dlg 1301: ,
107194,126010,false,-1.0,dlg 1302: ,
172765,157940,false,-1.0,dlg 1303: ,
167063,292503,false,-1.0,dlg 1304: ,
179607,11733749,false,-1.0,dlg 1305: ,
130002,99212,false,-1.0,dlg 1306: ,
106054,146537,false,-1.0,dlg 1307: ,
114036,202984,false,-1.0,dlg 1308: ,
114606,202414,false,-1.0,dlg 1309: ,
161361,124869,false,-1.0,dlg 1310: ,
185308,679085,false,-1.0,dlg 1311: ,
112896,130571,false,-1.0,dlg 1312: ,
132853,148817,false,-1.0,dlg 1313: ,
167633,631190,false,-1.0,dlg 1314: ,
205835,660840,false,-1.0,dlg 1315: ,
170484,266844,false,-1.0,dlg 1316: ,
107765,182457,false,-1.0,dlg 1317: ,
112325,180748,false,-1.0,dlg 1318: ,
161931,159081,false,-1.0,dlg 1319: ,
120309,175045,false,-1.0,dlg 1320: ,
165352,165352,false,-1.0,dlg 1321: ,
711015,95790,false,-1.0,dlg 1322: ,
160791,608383,false,-1.0,dlg 1323: ,
108905,173905,false,-1.0,dlg 1324: ,
370618,128291,false,-1.0,dlg 1325: ,
106053,121448,false,-1.0,dlg 1326: ,
108334,133993,false,-1.0,dlg 1327: ,
1034878,787420,false,-1.0,dlg 1328: ,
286231,653427,false,-1.0,dlg 1329: ,
294213,894043,false,-1.0,dlg 1330: ,
248029,957333,false,-1.0,dlg 1331: ,
1738481,1712252,false,-1.0,dlg 1332: ,
174475,630050,false,-1.0,dlg 1333: ,
172765,847858,false,-1.0,dlg 1334: ,
388863,740094,false,-1.0,dlg 1335: ,
173905,749788,false,-1.0,dlg 1336: ,
168773,521715,false,-1.0,dlg 1337: ,
830753,624918,false,-1.0,dlg 1338: ,
195572,1169441,false,-1.0,dlg 1339: ,
167633,263993,false,-1.0,dlg 1340: ,
639173,696760,false,-1.0,dlg 1341: ,
103203,121448,false,-1.0,dlg 1342: ,
188729,150528,false,-1.0,dlg 1343: ,
156800,131141,false,-1.0,dlg 1344: ,
178466,570750,false,-1.0,dlg 1345: ,
181887,557637,false,-1.0,dlg 1346: ,
163072,495487,false,-1.0,dlg 1347: ,
102633,129431,false,-1.0,dlg 1348: ,
107194,125440,false,-1.0,dlg 1349: ,
159651,546803,false,-1.0,dlg 1350: ,
163642,848999,false,-1.0,dlg 1351: ,
181887,550225,false,-1.0,dlg 1352: ,
626058,122589,false,-1.0,dlg 1353: ,
136273,123729,false,-1.0,dlg 1354: ,
155089,273687,false,-1.0,dlg 1355: ,
391144,590137,false,-1.0,dlg 1356: ,
164782,619787,false,-1.0,dlg 1357: ,
159651,147107,false,-1.0,dlg 1358: ,
119738,127721,false,-1.0,dlg 1359: ,
125440,125440,false,-1.0,dlg 1360: ,
162502,738384,false,-1.0,dlg 1361: ,
106624,122589,false,-1.0,dlg 1362: ,
103773,179607,false,-1.0,dlg 1363: ,
98642,181317,false,-1.0,dlg 1364: ,
100922,122589,false,-1.0,dlg 1365: ,
159081,605531,false,-1.0,dlg 1366: ,
103773,137413,false,-1.0,dlg 1367: ,
98642,115747,false,-1.0,dlg 1368: ,
223510,2294407,false,-1.0,dlg 1369: ,
104913,125439,false,-1.0,dlg 1370: ,
200133,180747,false,-1.0,dlg 1371: ,
177327,897464,false,-1.0,dlg 1372: ,
102063,144826,false,-1.0,dlg 1373: ,
908868,143686,false,-1.0,dlg 1374: ,
147677,127150,false,-1.0,dlg 1375: ,
122019,130571,false,-1.0,dlg 1376: ,
271977,338117,false,-1.0,dlg 1377: ,
104344,427635,false,-1.0,dlg 1378: ,
123729,126009,false,-1.0,dlg 1379: ,
99212,116887,false,-1.0,dlg 1380: ,
104343,118027,false,-1.0,dlg 1381: ,
107764,124870,false,-1.0,dlg 1382: ,
206976,182458,false,-1.0,dlg 1383: ,
158510,157940,false,-1.0,dlg 1384: ,
1026325,103772,false,-1.0,dlg 1385: ,
156799,546233,false,-1.0,dlg 1386: ,
343249,95790,false,-1.0,dlg 1387: ,
107194,128861,false,-1.0,dlg 1388: ,
120308,126010,false,-1.0,dlg 1389: ,
159081,156800,false,-1.0,dlg 1390: ,
109475,132852,false,-1.0,dlg 1391: ,
159080,157370,false,-1.0,dlg 1392: ,
104343,98641,false,-1.0,dlg 1393: ,
107194,144256,false,-1.0,dlg 1394: ,
355222,570181,false,-1.0,dlg 1395: ,
261713,160221,false,-1.0,dlg 1396: ,
476101,571321,false,-1.0,dlg 1397: ,
162502,2308091,false,-1.0,dlg 1398: ,
165922,5815843,false,-1.0,dlg 1399: ,
161931,567329,false,-1.0,dlg 1400: ,
160791,328424,false,-1.0,dlg 1401: ,
161361,607243,false,-1.0,dlg 1402: ,
169914,262853,false,-1.0,dlg 1403: ,
167633,571891,false,-1.0,dlg 1404: ,
161361,764042,false,-1.0,dlg 1405: ,
165922,647725,false,-1.0,dlg 1406: ,
102063,173906,false,-1.0,dlg 1407: ,
154519,183598,false,-1.0,dlg 1408: ,
204695,252590,false,-1.0,dlg 1409: ,
143115,118027,false,-1.0,dlg 1410: ,
159651,168203,false,-1.0,dlg 1411: ,
165923,171055,false,-1.0,dlg 1412: ,
1361021,272546,false,-1.0,dlg 1413: ,
392284,169914,false,-1.0,dlg 1414: ,
171624,172765,false,-1.0,dlg 1415: ,
167063,174475,false,-1.0,dlg 1416: ,
428206,691059,false,-1.0,dlg 1417: ,
445881,1102729,false,-1.0,dlg 1418: ,
605532,411100,false,-1.0,dlg 1419: ,
390574,360924,false,-1.0,dlg 1420: ,
395705,411100,false,-1.0,dlg 1421: ,
359784,169914,false,-1.0,dlg 1422: ,
726980,800533,false,-1.0,dlg 1423: ,
380881,1087334,false,-1.0,dlg 1424: ,
458425,20545891,false,-1.0,dlg 1425: ,
387723,23622586,false,-1.0,dlg 1426: ,
498908,375749,false,-1.0,dlg 1427: ,
5582069,362064,false,-1.0,dlg 1428: ,
274827,99211,false,-1.0,dlg 1429: ,
210967,176186,false,-1.0,dlg 1430: ,
223511,169343,false,-1.0,dlg 1431: ,
160220,181318,false,-1.0,dlg 1432: ,
152809,164783,false,-1.0,dlg 1433: ,
157940,196712,false,-1.0,dlg 1434: ,
326714,175045,false,-1.0,dlg 1435: ,
166493,104913,false,-1.0,dlg 1436: ,
161932,180178,false,-1.0,dlg 1437: ,
155660,97501,false,-1.0,dlg 1438: ,
304477,1274924,false,-1.0,dlg 1439: ,
292502,254871,false,-1.0,dlg 1440: ,
168203,168204,false,-1.0,dlg 1441: ,
319301,242897,false,-1.0,dlg 1442: ,
489785,466978,false,-1.0,dlg 1443: ,
272546,261713,false,-1.0,dlg 1444: ,
255441,177897,false,-1.0,dlg 1445: ,
362635,178466,false,-1.0,dlg 1446: ,
405968,752638,false,-1.0,dlg 1447: ,
446451,606102,false,-1.0,dlg 1448: ,
176756,172195,false,-1.0,dlg 1449: ,
161361,172194,false,-1.0,dlg 1450: ,
284520,99211,false,-1.0,dlg 1451: ,
169914,169344,false,-1.0,dlg 1452: ,
157940,1074221,false,-1.0,dlg 1453: ,
163642,176756,false,-1.0,dlg 1454: ,
234914,241186,false,-1.0,dlg 1455: ,
162501,362065,false,-1.0,dlg 1456: ,
157370,151098,false,-1.0,dlg 1457: ,
220660,164782,false,-1.0,dlg 1458: ,
374608,244037,false,-1.0,dlg 1459: ,
750358,2205459,false,-1.0,dlg 1460: ,
217809,246888,false,-1.0,dlg 1461: ,
163071,177327,false,-1.0,dlg 1462: ,
169914,166493,false,-1.0,dlg 1463: ,
418513,21767788,false,-1.0,dlg 1464: ,
417372,226932,false,-1.0,dlg 1465: ,
153949,149957,false,-1.0,dlg 1466: ,
226361,150527,false,-1.0,dlg 1467: ,
224652,155659,false,-1.0,dlg 1468: ,
150527,208686,false,-1.0,dlg 1469: ,
162502,170484,false,-1.0,dlg 1470: ,
151668,160220,false,-1.0,dlg 1471: ,
262283,258292,false,-1.0,dlg 1472: ,
189870,146537,false,-1.0,dlg 1473: ,
164212,159080,false,-1.0,dlg 1474: ,
173335,214388,false,-1.0,dlg 1475: ,
151098,144255,false,-1.0,dlg 1476: ,
371758,833604,false,-1.0,dlg 1477: ,
20302424,351802,false,-1.0,dlg 1478: ,
368907,1163738,false,-1.0,dlg 1479: ,
440179,822201,false,-1.0,dlg 1480: ,
179037,158510,false,-1.0,dlg 1481: ,
159650,167633,false,-1.0,dlg 1482: ,
151668,218379,false,-1.0,dlg 1483: ,
186449,151668,false,-1.0,dlg 1484: ,
166493,177327,false,-1.0,dlg 1485: ,
147107,274256,false,-1.0,dlg 1486: ,
155660,149957,false,-1.0,dlg 1487: ,
297064,165352,false,-1.0,dlg 1488: ,
149958,164212,false,-1.0,dlg 1489: ,
191581,153379,false,-1.0,dlg 1490: ,
411670,383731,false,-1.0,dlg 1491: ,
3032791,425925,false,-1.0,dlg 1492: ,
142545,155089,false,-1.0,dlg 1493: ,
163642,169344,false,-1.0,dlg 1494: ,
331275,271406,false,-1.0,dlg 1495: ,
158510,147677,false,-1.0,dlg 1496: ,
9679388,428776,false,-1.0,dlg 1497: ,
493777,405398,false,-1.0,dlg 1498: ,
350661,554786,false,-1.0,dlg 1499: ,
384302,1988220,false,-1.0,dlg 1500: ,
390574,462986,false,-1.0,dlg 1501: ,
160791,273687,false,-1.0,dlg 1502: ,
149958,176756,false,-1.0,dlg 1503: ,
148247,171054,false,-1.0,dlg 1504: ,
159080,202984,false,-1.0,dlg 1505: ,
144256,140265,false,-1.0,dlg 1506: ,
156229,264564,false,-1.0,dlg 1507: ,
286230,169344,false,-1.0,dlg 1508: ,
301055,177326,false,-1.0,dlg 1509: ,
127150,100922,false,-1.0,dlg 1510: ,
155090,169914,false,-1.0,dlg 1511: ,
448162,766322,false,-1.0,dlg 1512: ,
157369,176756,false,-1.0,dlg 1513: ,
160221,163072,false,-1.0,dlg 1514: ,
1229310,165352,false,-1.0,dlg 1515: ,
151668,169913,false,-1.0,dlg 1516: ,
392284,726410,false,-1.0,dlg 1517: ,
4384690,2508795,false,-1.0,dlg 1518: ,
363776,802814,false,-1.0,dlg 1519: ,
538821,750358,false,-1.0,dlg 1520: ,
363205,4312277,false,-1.0,dlg 1521: ,
3479813,911719,false,-1.0,dlg 1522: ,
402547,804525,false,-1.0,dlg 1523: ,
387723,414522,false,-1.0,dlg 1524: ,
151098,141405,false,-1.0,dlg 1525: ,
419082,381451,false,-1.0,dlg 1526: ,
142545,257151,false,-1.0,dlg 1527: ,
232634,245178,false,-1.0,dlg 1528: ,
143116,145966,false,-1.0,dlg 1529: ,
249739,252019,false,-1.0,dlg 1530: ,
450442,798253,false,-1.0,dlg 1531: ,
400837,882069,false,-1.0,dlg 1532: ,
426496,170484,false,-1.0,dlg 1533: ,
180177,226361,false,-1.0,dlg 1534: ,
510312,287941,false,-1.0,dlg 1535: ,
167063,176186,false,-1.0,dlg 1536: ,
162502,174475,false,-1.0,dlg 1537: ,
333555,163072,false,-1.0,dlg 1538: ,
228073,158510,false,-1.0,dlg 1539: ,
455574,843297,false,-1.0,dlg 1540: ,
436188,799963,false,-1.0,dlg 1541: ,
416802,345530,false,-1.0,dlg 1542: ,
146537,140265,false,-1.0,dlg 1543: ,
186449,1534927,false,-1.0,dlg 1544: ,
167063,155660,false,-1.0,dlg 1545: ,
165923,150527,false,-1.0,dlg 1546: ,
237766,153948,false,-1.0,dlg 1547: ,
165923,171054,false,-1.0,dlg 1548: ,
751498,444170,false,-1.0,dlg 1549: ,
231493,135703,false,-1.0,dlg 1550: ,
148247,144256,false,-1.0,dlg 1551: ,
143685,163071,false,-1.0,dlg 1552: ,
240616,269125,false,-1.0,dlg 1553: ,
159080,168773,false,-1.0,dlg 1554: ,
147677,171054,false,-1.0,dlg 1555: ,
154519,165922,false,-1.0,dlg 1556: ,
210966,146536,false,-1.0,dlg 1557: ,
151098,169914,false,-1.0,dlg 1558: ,
405398,825052,false,-1.0,dlg 1559: ,
2638796,828473,false,-1.0,dlg 1560: ,
226932,761762,false,-1.0,dlg 1561: ,
132852,173335,false,-1.0,dlg 1562: ,
156229,152238,false,-1.0,dlg 1563: ,
168774,153949,false,-1.0,dlg 1564: ,
355223,144826,false,-1.0,dlg 1565: ,
386583,749788,false,-1.0,dlg 1566: ,
356363,691059,false,-1.0,dlg 1567: ,
436188,812507,false,-1.0,dlg 1568: ,
4001528,786850,false,-1.0,dlg 1569: ,
355223,404828,false,-1.0,dlg 1570: ,
153379,149957,false,-1.0,dlg 1571: ,
252590,113466,false,-1.0,dlg 1572: ,
230353,167063,false,-1.0,dlg 1573: ,
429346,559918,false,-1.0,dlg 1574: ,
412240,404258,false,-1.0,dlg 1575: ,
157370,163071,false,-1.0,dlg 1576: ,
169914,260572,false,-1.0,dlg 1577: ,
149388,163642,false,-1.0,dlg 1578: ,
505750,1081633,false,-1.0,dlg 1579: ,
858122,17060946,false,-1.0,dlg 1580: ,
395705,2121073,false,-1.0,dlg 1581: ,
243467,937947,false,-1.0,dlg 1582: ,
393995,376890,false,-1.0,dlg 1583: ,
149387,148247,false,-1.0,dlg 1584: ,
157370,148247,false,-1.0,dlg 1585: ,
156230,151098,false,-1.0,dlg 1586: ,
144255,149387,false,-1.0,dlg 1587: ,
198993,167633,false,-1.0,dlg 1588: ,
336976,154519,false,-1.0,dlg 1589: ,
170484,157940,false,-1.0,dlg 1590: ,
145396,159080,false,-1.0,dlg 1591: ,
159650,148247,false,-1.0,dlg 1592: ,
354082,246888,false,-1.0,dlg 1593: ,
228642,238336,false,-1.0,dlg 1594: ,
377459,794262,false,-1.0,dlg 1595: ,
360354,764042,false,-1.0,dlg 1596: ,
352372,394565,false,-1.0,dlg 1597: ,
159650,147676,false,-1.0,dlg 1598: ,
189870,174476,false,-1.0,dlg 1599: ,
160791,147107,false,-1.0,dlg 1600: ,
195002,164212,false,-1.0,dlg 1601: ,
172764,224081,false,-1.0,dlg 1602: ,
155089,202414,false,-1.0,dlg 1603: ,
155659,149958,false,-1.0,dlg 1604: ,
161362,174476,false,-1.0,dlg 1605: ,
147677,167063,false,-1.0,dlg 1606: ,
196713,218950,false,-1.0,dlg 1607: ,
279958,178466,false,-1.0,dlg 1608: ,
157940,171625,false,-1.0,dlg 1609: ,
196142,161361,false,-1.0,dlg 1610: ,
237765,159081,false,-1.0,dlg 1611: ,
165923,171625,false,-1.0,dlg 1612: ,
147106,144256,false,-1.0,dlg 1613: ,
146536,154519,false,-1.0,dlg 1614: ,
551365,249739,false,-1.0,dlg 1615: ,
267414,216098,false,-1.0,dlg 1616: ,
150527,173335,false,-1.0,dlg 1617: ,
232633,175616,false,-1.0,dlg 1618: ,
238335,175046,false,-1.0,dlg 1619: ,
151668,173335,false,-1.0,dlg 1620: ,
208116,192151,false,-1.0,dlg 1621: ,
153378,145396,false,-1.0,dlg 1622: ,
406539,389433,false,-1.0,dlg 1623: ,
153378,175615,false,-1.0,dlg 1624: ,
230923,232633,false,-1.0,dlg 1625: ,
218379,167634,false,-1.0,dlg 1626: ,
147677,168204,false,-1.0,dlg 1627: ,
153949,167063,false,-1.0,dlg 1628: ,
147677,137414,false,-1.0,dlg 1629: ,
147677,169343,false,-1.0,dlg 1630: ,
269695,222941,false,-1.0,dlg 1631: ,
289652,122018,false,-1.0,dlg 1632: ,
413381,177326,false,-1.0,dlg 1633: ,
202985,155090,false,-1.0,dlg 1634: ,
145966,157370,false,-1.0,dlg 1635: ,
150528,147107,false,-1.0,dlg 1636: ,
183598,209256,false,-1.0,dlg 1637: ,
152239,167633,false,-1.0,dlg 1638: ,
175616,157370,false,-1.0,dlg 1639: ,
229213,237195,false,-1.0,dlg 1640: ,
302196,273686,false,-1.0,dlg 1641: ,
164782,169914,false,-1.0,dlg 1642: ,
307328,176186,false,-1.0,dlg 1643: ,
244607,254301,false,-1.0,dlg 1644: ,
158511,148817,false,-1.0,dlg 1645: ,
167063,164782,false,-1.0,dlg 1646: ,
250309,525706,false,-1.0,dlg 1647: ,
151098,155089,false,-1.0,dlg 1648: ,
228643,177897,false,-1.0,dlg 1649: ,
135703,172194,false,-1.0,dlg 1650: ,
233204,249739,false,-1.0,dlg 1651: ,
162502,167633,false,-1.0,dlg 1652: ,
161361,196142,false,-1.0,dlg 1653: ,
310748,245178,false,-1.0,dlg 1654: ,
146536,176186,false,-1.0,dlg 1655: ,
231493,242897,false,-1.0,dlg 1656: ,
150528,172765,false,-1.0,dlg 1657: ,
147677,170484,false,-1.0,dlg 1658: ,
158510,165923,false,-1.0,dlg 1659: ,
405398,1078211,false,-1.0,dlg 1660: ,
350091,833034,false,-1.0,dlg 1661: ,
181317,225222,false,-1.0,dlg 1662: ,
260573,163642,false,-1.0,dlg 1663: ,
522286,164212,false,-1.0,dlg 1664: ,
145396,178467,false,-1.0,dlg 1665: ,
213248,108905,false,-1.0,dlg 1666: ,
291362,295353,false,-1.0,dlg 1667: ,
480662,460706,false,-1.0,dlg 1668: ,
152238,210967,false,-1.0,dlg 1669: ,
153379,168774,false,-1.0,dlg 1670: ,
191581,158510,false,-1.0,dlg 1671: ,
200133,172765,false,-1.0,dlg 1672: ,
149387,169913,false,-1.0,dlg 1673: ,
147106,167063,false,-1.0,dlg 1674: ,
148247,165922,false,-1.0,dlg 1675: ,
149387,168204,false,-1.0,dlg 1676: ,
145396,165923,false,-1.0,dlg 1677: ,
145966,100922,false,-1.0,dlg 1678: ,
378600,717857,false,-1.0,dlg 1679: ,
470970,1044571,false,-1.0,dlg 1680: ,
236625,148818,false,-1.0,dlg 1681: ,
241756,170484,false,-1.0,dlg 1682: ,
383732,155659,false,-1.0,dlg 1683: ,
506891,179607,false,-1.0,dlg 1684: ,
189870,168773,false,-1.0,dlg 1685: ,
155660,156800,false,-1.0,dlg 1686: ,
269125,223510,false,-1.0,dlg 1687: ,
148247,164782,false,-1.0,dlg 1688: ,
343819,183028,false,-1.0,dlg 1689: ,
161932,165353,false,-1.0,dlg 1690: ,
145966,170484,false,-1.0,dlg 1691: ,
145396,168773,false,-1.0,dlg 1692: ,
813078,236055,false,-1.0,dlg 1693: ,
144256,170484,false,-1.0,dlg 1694: ,
139124,806236,false,-1.0,dlg 1695: ,
169344,183028,false,-1.0,dlg 1696: ,
151098,165923,false,-1.0,dlg 1697: ,
272546,1063387,false,-1.0,dlg 1698: ,
169343,149957,false,-1.0,dlg 1699: ,
141404,182458,false,-1.0,dlg 1700: ,
165922,133422,false,-1.0,dlg 1701: ,
144256,167063,false,-1.0,dlg 1702: ,
194431,184738,false,-1.0,dlg 1703: ,
228073,163642,false,-1.0,dlg 1704: ,
192721,246889,false,-1.0,dlg 1705: ,
203554,277108,false,-1.0,dlg 1706: ,
306187,276538,false,-1.0,dlg 1707: ,
200703,108334,false,-1.0,dlg 1708: ,
149957,123159,false,-1.0,dlg 1709: ,
141404,152239,false,-1.0,dlg 1710: ,
378600,1384398,false,-1.0,dlg 1711: ,
297635,113466,false,-1.0,dlg 1712: ,
145967,159081,false,-1.0,dlg 1713: ,
261143,286230,false,-1.0,dlg 1714: ,
140264,155659,false,-1.0,dlg 1715: ,
148247,171055,false,-1.0,dlg 1716: ,
175045,163072,false,-1.0,dlg 1717: ,
157370,175046,false,-1.0,dlg 1718: ,
143686,155659,false,-1.0,dlg 1719: ,
610664,223511,false,-1.0,dlg 1720: ,
173335,165353,false,-1.0,dlg 1721: ,
150527,169914,false,-1.0,dlg 1722: ,
198993,199564,false,-1.0,dlg 1723: ,
392285,380881,false,-1.0,dlg 1724: ,
135133,148817,false,-1.0,dlg 1725: ,
160220,156230,false,-1.0,dlg 1726: ,
196713,166493,false,-1.0,dlg 1727: ,
143685,149957,false,-1.0,dlg 1728: ,
673383,748077,false,-1.0,dlg 1729: ,
443030,699611,false,-1.0,dlg 1730: ,
142546,148817,false,-1.0,dlg 1731: ,
380880,233204,false,-1.0,dlg 1732: ,
157370,169914,false,-1.0,dlg 1733: ,
362065,767463,false,-1.0,dlg 1734: ,
406539,801104,false,-1.0,dlg 1735: ,
399126,856411,false,-1.0,dlg 1736: ,
423074,401977,false,-1.0,dlg 1737: ,
355793,149957,false,-1.0,dlg 1738: ,
192721,233774,false,-1.0,dlg 1739: ,
265704,232634,false,-1.0,dlg 1740: ,
279959,232634,false,-1.0,dlg 1741: ,
2393619,238905,false,-1.0,dlg 1742: ,
202414,235485,false,-1.0,dlg 1743: ,
395135,2728314,false,-1.0,dlg 1744: ,
386583,673953,false,-1.0,dlg 1745: ,
154519,148247,false,-1.0,dlg 1746: ,
137414,171054,false,-1.0,dlg 1747: ,
145396,168203,false,-1.0,dlg 1748: ,
556497,841587,false,-1.0,dlg 1749: ,
349521,729261,false,-1.0,dlg 1750: ,
545663,646585,false,-1.0,dlg 1751: ,
156799,148818,false,-1.0,dlg 1752: ,
685928,827332,false,-1.0,dlg 1753: ,
270835,282240,false,-1.0,dlg 1754: ,
342109,163642,false,-1.0,dlg 1755: ,
167633,172764,false,-1.0,dlg 1756: ,
143686,153949,false,-1.0,dlg 1757: ,
146536,147677,false,-1.0,dlg 1758: ,
347810,659699,false,-1.0,dlg 1759: ,
157940,153949,false,-1.0,dlg 1760: ,
531979,103203,false,-1.0,dlg 1761: ,
149387,159650,false,-1.0,dlg 1762: ,
131712,157370,false,-1.0,dlg 1763: ,
403117,1003518,false,-1.0,dlg 1764: ,
155660,134562,false,-1.0,dlg 1765: ,
139124,165923,false,-1.0,dlg 1766: ,
200133,164782,false,-1.0,dlg 1767: ,
235485,98642,false,-1.0,dlg 1768: ,
267985,477811,false,-1.0,dlg 1769: ,
383161,173905,false,-1.0,dlg 1770: ,
149958,156229,false,-1.0,dlg 1771: ,
240046,166493,false,-1.0,dlg 1772: ,
136273,162501,false,-1.0,dlg 1773: ,
163642,175616,false,-1.0,dlg 1774: ,
290222,229783,false,-1.0,dlg 1775: ,
290222,738954,false,-1.0,dlg 1776: ,
1205362,111185,false,-1.0,dlg 1777: ,
140264,160791,false,-1.0,dlg 1778: ,
486934,442460,false,-1.0,dlg 1779: ,
159651,157940,false,-1.0,dlg 1780: ,
141405,169344,false,-1.0,dlg 1781: ,
148817,164212,false,-1.0,dlg 1782: ,
268556,274827,false,-1.0,dlg 1783: ,
163071,159650,false,-1.0,dlg 1784: ,
160220,143685,false,-1.0,dlg 1785: ,
123159,105483,false,-1.0,dlg 1786: ,
140264,170484,false,-1.0,dlg 1787: ,
216099,356933,false,-1.0,dlg 1788: ,
267985,160791,false,-1.0,dlg 1789: ,
145966,163642,false,-1.0,dlg 1790: ,
135703,163071,false,-1.0,dlg 1791: ,
140265,159080,false,-1.0,dlg 1792: ,
161931,165352,false,-1.0,dlg 1793: ,
138554,161932,false,-1.0,dlg 1794: ,
149387,160791,false,-1.0,dlg 1795: ,
264564,642023,false,-1.0,dlg 1796: ,
402548,855271,false,-1.0,dlg 1797: ,
157370,183598,false,-1.0,dlg 1798: ,
126010,126010,false,-1.0,dlg 1799: ,
118597,161932,false,-1.0,dlg 1800: ,
143686,144256,false,-1.0,dlg 1801: ,
143116,176756,false,-1.0,dlg 1802: ,
184738,139694,false,-1.0,dlg 1803: ,
394565,801674,false,-1.0,dlg 1804: ,
248028,139124,false,-1.0,dlg 1805: ,
190441,172765,false,-1.0,dlg 1806: ,
181318,175045,false,-1.0,dlg 1807: ,
139124,173905,false,-1.0,dlg 1808: ,
163071,152238,false,-1.0,dlg 1809: ,
530268,1354179,false,-1.0,dlg 1810: ,
2683271,2084581,false,-1.0,dlg 1811: ,
153378,168773,false,-1.0,dlg 1812: ,
165352,172195,false,-1.0,dlg 1813: ,
143116,161931,false,-1.0,dlg 1814: ,
143685,109475,false,-1.0,dlg 1815: ,
151669,215528,false,-1.0,dlg 1816: ,
144256,170484,false,-1.0,dlg 1817: ,
233204,164212,false,-1.0,dlg 1818: ,
141405,151668,false,-1.0,dlg 1819: ,
157940,151668,false,-1.0,dlg 1820: ,
234344,169344,false,-1.0,dlg 1821: ,
153379,165352,false,-1.0,dlg 1822: ,
149957,167063,false,-1.0,dlg 1823: ,
382021,256011,false,-1.0,dlg 1824: ,
143685,168774,false,-1.0,dlg 1825: ,
416232,821630,false,-1.0,dlg 1826: ,
149388,171624,false,-1.0,dlg 1827: ,
254300,275968,false,-1.0,dlg 1828: ,
151668,163642,false,-1.0,dlg 1829: ,
148247,149387,false,-1.0,dlg 1830: ,
144255,157370,false,-1.0,dlg 1831: ,
192151,278818,false,-1.0,dlg 1832: ,
148247,163071,false,-1.0,dlg 1833: ,
152809,164783,false,-1.0,dlg 1834: ,
238905,627198,false,-1.0,dlg 1835: ,
158510,163071,false,-1.0,dlg 1836: ,
299345,281669,false,-1.0,dlg 1837: ,
357503,713866,false,-1.0,dlg 1838: ,
138554,163642,false,-1.0,dlg 1839: ,
151098,156800,false,-1.0,dlg 1840: ,
162502,152238,false,-1.0,dlg 1841: ,
256011,634612,false,-1.0,dlg 1842: ,
139124,140834,false,-1.0,dlg 1843: ,
168203,129431,false,-1.0,dlg 1844: ,
279959,173905,false,-1.0,dlg 1845: ,
450443,853561,false,-1.0,dlg 1846: ,
465837,788560,false,-1.0,dlg 1847: ,
