Tiempo de autenticación,Tiempo de actualización,Perdida,Uso de CPU,Numero thread
425355,607242,false,-1.0,857,
178466,126010,false,-1.0,858,
176756,144256,false,-1.0,859,
302195,127721,false,-1.0,860,
498908,644304,false,-1.0,861,
541101,289081,false,-1.0,862,
460706,228643,false,-1.0,863,
496627,278248,false,-1.0,864,
374038,151098,false,-1.0,865,
363775,169914,false,-1.0,866,
201273,125440,false,-1.0,867,
386582,160791,false,-1.0,868,
466407,226932,false,-1.0,869,
377459,168773,false,-1.0,870,
416231,556496,false,-1.0,871,
354652,3709596,false,-1.0,872,
176186,129431,false,-1.0,873,
181888,126010,false,-1.0,874,
660839,2320635,false,-1.0,875,
470399,202414,false,-1.0,876,
206975,126580,false,-1.0,878,
382592,143686,false,-1.0,877,
254871,144826,false,-1.0,879,
318161,391714,false,-1.0,880,
422504,210397,false,-1.0,881,
417943,195572,false,-1.0,882,
361495,152808,false,-1.0,883,
425925,1250976,false,-1.0,884,
193862,620357,false,-1.0,885,
178467,130001,false,-1.0,886,
174475,126010,false,-1.0,887,
185879,193861,false,-1.0,888,
209256,126010,false,-1.0,889,
184168,130001,false,-1.0,890,
172195,122589,false,-1.0,891,
210397,128290,false,-1.0,892,
221230,128861,false,-1.0,893,
189870,126580,false,-1.0,894,
181887,130571,false,-1.0,895,
214958,126010,false,-1.0,896,
188159,126009,false,-1.0,897,
445311,217239,false,-1.0,898,
270266,253161,false,-1.0,899,
176756,130001,false,-1.0,900,
187589,1061676,false,-1.0,901,
194432,129431,false,-1.0,902,
540531,765752,false,-1.0,903,
493206,144826,false,-1.0,904,
198993,131711,false,-1.0,905,
185879,130002,false,-1.0,906,
392855,136844,false,-1.0,907,
184168,125440,false,-1.0,908,
174475,124299,false,-1.0,909,
173335,128291,false,-1.0,910,
525707,743515,false,-1.0,911,
522856,892333,false,-1.0,912,
352942,133992,false,-1.0,913,
173905,128291,false,-1.0,914,
179607,130002,false,-1.0,915,
1540058,124869,false,-1.0,916,
187019,127721,false,-1.0,917,
179607,127151,false,-1.0,918,
186449,124300,false,-1.0,919,
267415,305617,false,-1.0,920,
188160,137983,false,-1.0,921,
298774,125439,false,-1.0,922,
173905,126580,false,-1.0,923,
635181,977290,false,-1.0,924,
368336,133422,false,-1.0,925,
172195,126010,false,-1.0,926,
180177,126010,false,-1.0,927,
288511,135133,false,-1.0,928,
350661,131142,false,-1.0,929,
316450,381451,false,-1.0,930,
188730,135703,false,-1.0,931,
183028,130572,false,-1.0,932,
2326338,685927,false,-1.0,933,
440750,1563435,false,-1.0,934,
175616,129431,false,-1.0,935,
336977,137984,false,-1.0,936,
2357127,1000097,false,-1.0,937,
410530,185309,false,-1.0,938,
486935,738384,false,-1.0,939,
184738,128291,false,-1.0,940,
173905,124299,false,-1.0,941,
260572,353512,false,-1.0,942,
451013,294783,false,-1.0,946,
201844,149957,false,-1.0,945,
176186,130001,false,-1.0,948,
288511,279959,false,-1.0,944,
285090,266844,false,-1.0,943,
173335,133992,false,-1.0,949,
199563,130571,false,-1.0,947,
182458,130001,false,-1.0,950,
373469,625488,false,-1.0,951,
181318,142545,false,-1.0,952,
171054,128291,false,-1.0,953,
179036,132282,false,-1.0,954,
326143,133992,false,-1.0,955,
306757,879219,false,-1.0,956,
449872,217809,false,-1.0,957,
814789,179607,false,-1.0,958,
192721,186449,false,-1.0,959,
491496,675665,false,-1.0,960,
176186,128861,false,-1.0,961,
177896,133992,false,-1.0,962,
178467,133992,false,-1.0,963,
195002,141975,false,-1.0,964,
398556,248599,false,-1.0,965,
355222,137413,false,-1.0,966,
168204,130571,false,-1.0,967,
205265,139124,false,-1.0,968,
533689,1594225,false,-1.0,971,
204695,134563,false,-1.0,970,
501759,754919,false,-1.0,969,
299345,334126,false,-1.0,972,
179607,131712,false,-1.0,973,
181317,135703,false,-1.0,974,
201844,136843,false,-1.0,975,
191580,130571,false,-1.0,976,
197853,127720,false,-1.0,977,
174476,127720,false,-1.0,978,
168204,129431,false,-1.0,979,
466408,250310,false,-1.0,980,
177896,128861,false,-1.0,981,
176756,128860,false,-1.0,982,
185308,226362,false,-1.0,983,
174475,201844,false,-1.0,984,
1574839,626629,false,-1.0,985,
175045,130001,false,-1.0,986,
286230,1299442,false,-1.0,987,
170484,124870,false,-1.0,988,
252590,123159,false,-1.0,989,
175045,128290,false,-1.0,990,
385442,604962,false,-1.0,991,
193861,129431,false,-1.0,992,
178467,128291,false,-1.0,993,
198993,127150,false,-1.0,994,
342109,137984,false,-1.0,995,
392284,191010,false,-1.0,996,
355223,212108,false,-1.0,997,
811937,419083,false,-1.0,998,
487504,1867342,false,-1.0,999,
664831,156230,false,-1.0,1000,
229213,141975,false,-1.0,1001,
289082,264563,false,-1.0,1002,
168204,130571,false,-1.0,1003,
172765,123729,false,-1.0,1004,
477811,731542,false,-1.0,1005,
175045,125440,false,-1.0,1006,
180747,133993,false,-1.0,1007,
147677,123729,false,-1.0,1008,
172194,124870,false,-1.0,1009,
164212,121448,false,-1.0,1010,
262283,126580,false,-1.0,1011,
390004,1834841,false,-1.0,1012,
175616,128861,false,-1.0,1013,
423074,208686,false,-1.0,1014,
175046,122589,false,-1.0,1015,
161931,120879,false,-1.0,1016,
172765,128291,false,-1.0,1017,
353513,169343,false,-1.0,1018,
626059,136274,false,-1.0,1019,
517724,694480,false,-1.0,1020,
419082,222371,false,-1.0,1021,
601541,461277,false,-1.0,1022,
326144,120308,false,-1.0,1023,
340968,354652,false,-1.0,1024,
171054,123729,false,-1.0,1025,
188160,129431,false,-1.0,1026,
191011,140264,false,-1.0,1027,
503469,777727,false,-1.0,1028,
1865631,361495,false,-1.0,1029,
181317,125439,false,-1.0,1030,
168773,127720,false,-1.0,1031,
366056,210967,false,-1.0,1032,
369478,128861,false,-1.0,1033,
221800,127150,false,-1.0,1034,
182458,125439,false,-1.0,1035,
467549,679656,false,-1.0,1036,
363205,704743,false,-1.0,1037,
385442,195572,false,-1.0,1038,
1061676,155659,false,-1.0,1039,
188730,131141,false,-1.0,1040,
165353,244607,false,-1.0,1041,
399127,195572,false,-1.0,1042,
371187,183028,false,-1.0,1043,
247459,140835,false,-1.0,1044,
428776,202414,false,-1.0,1045,
570751,289082,false,-1.0,1046,
173905,129431,false,-1.0,1047,
420794,272546,false,-1.0,1048,
179607,126010,false,-1.0,1049,
168773,123729,false,-1.0,1050,
174475,154519,false,-1.0,1051,
181317,123730,false,-1.0,1052,
173335,124870,false,-1.0,1053,
252020,123159,false,-1.0,1054,
172765,124299,false,-1.0,1055,
298204,128861,false,-1.0,1056,
335266,267985,false,-1.0,1057,
181317,123730,false,-1.0,1058,
391714,197283,false,-1.0,1059,
397416,161361,false,-1.0,1060,
352942,182458,false,-1.0,1061,
338688,159651,false,-1.0,1062,
209256,128290,false,-1.0,1063,
490356,782858,false,-1.0,1064,
180177,120308,false,-1.0,1065,
528557,299915,false,-1.0,1066,
168203,125440,false,-1.0,1067,
444741,626629,false,-1.0,1068,
175616,120878,false,-1.0,1069,
185309,122019,false,-1.0,1070,
173905,125440,false,-1.0,1071,
176756,123729,false,-1.0,1072,
176756,228073,false,-1.0,1073,
261142,126010,false,-1.0,1074,
489215,853561,false,-1.0,1075,
295924,143116,false,-1.0,1076,
172765,563338,false,-1.0,1077,
198993,132852,false,-1.0,1078,
510882,208687,false,-1.0,1079,
392285,205835,false,-1.0,1080,
215528,127721,false,-1.0,1081,
177897,123159,false,-1.0,1082,
185309,130571,false,-1.0,1083,
179037,128290,false,-1.0,1084,
171055,120878,false,-1.0,1085,
176186,124869,false,-1.0,1086,
202984,122589,false,-1.0,1087,
195001,133423,false,-1.0,1088,
181317,128291,false,-1.0,1089,
188160,128860,false,-1.0,1090,
196713,149958,false,-1.0,1091,
220090,134563,false,-1.0,1092,
150528,72983,false,-1.0,1093,
160221,70702,false,-1.0,1094,
240616,143116,false,-1.0,1095,
226362,195572,false,-1.0,1096,
225222,146536,false,-1.0,1097,
339828,98071,false,-1.0,1098,
339258,79825,false,-1.0,1099,
497198,512592,false,-1.0,1100,
157940,78684,false,-1.0,1101,
161362,76404,false,-1.0,1102,
196142,135133,false,-1.0,1103,
175616,73554,false,-1.0,1104,
165922,78685,false,-1.0,1105,
298205,422504,false,-1.0,1106,
213818,169344,false,-1.0,1107,
200704,136273,false,-1.0,1108,
162502,75835,false,-1.0,1109,
609523,82106,false,-1.0,1110,
148247,76405,false,-1.0,1111,
197283,88378,false,-1.0,1112,
295924,77544,false,-1.0,1113,
165922,65000,false,-1.0,1114,
191581,129431,false,-1.0,1115,
233774,136843,false,-1.0,1116,
234914,222371,false,-1.0,1117,
190441,135133,false,-1.0,1118,
160791,79255,false,-1.0,1119,
291932,560488,false,-1.0,1120,
152808,66141,false,-1.0,1121,
305617,517154,false,-1.0,1122,
165352,76974,false,-1.0,1123,
198423,128861,false,-1.0,1124,
196142,131141,false,-1.0,1125,
285091,657419,false,-1.0,1126,
256581,600971,false,-1.0,1127,
156800,67851,false,-1.0,1128,
151098,1530935,false,-1.0,1129,
160791,70132,false,-1.0,1130,
157370,68992,false,-1.0,1132,
157370,75264,false,-1.0,1131,
157370,72413,false,-1.0,1133,
486934,380311,false,-1.0,1134,
306757,530839,false,-1.0,1135,
162501,73554,false,-1.0,1136,
155660,70132,false,-1.0,1137,
158510,71843,false,-1.0,1138,
205835,141405,false,-1.0,1139,
171624,388863,false,-1.0,1140,
151098,65570,false,-1.0,1141,
214958,143116,false,-1.0,1142,
155090,65000,false,-1.0,1143,
359784,554216,false,-1.0,1144,
383731,503469,false,-1.0,1145,
181888,66711,false,-1.0,1146,
282240,536540,false,-1.0,1147,
157370,66711,false,-1.0,1148,
153949,64431,false,-1.0,1149,
157940,96931,false,-1.0,1150,
292503,549084,false,-1.0,1151,
151668,67281,false,-1.0,1152,
156230,67851,false,-1.0,1153,
299344,667111,false,-1.0,1154,
149957,68421,false,-1.0,1155,
245747,65001,false,-1.0,1156,
151668,95220,false,-1.0,1157,
157940,75264,false,-1.0,1158,
211537,147107,false,-1.0,1159,
197283,136843,false,-1.0,1160,
149958,67281,false,-1.0,1161,
286801,532548,false,-1.0,1162,
151668,68992,false,-1.0,1163,
153378,94650,false,-1.0,1164,
189870,65000,false,-1.0,1165,
154519,67281,false,-1.0,1166,
392284,212107,false,-1.0,1167,
317591,3590428,false,-1.0,1168,
281669,84386,false,-1.0,1169,
149387,66711,false,-1.0,1170,
154519,570750,false,-1.0,1171,
228643,71843,false,-1.0,1172,
202414,136274,false,-1.0,1173,
167063,69562,false,-1.0,1174,
298775,507461,false,-1.0,1175,
202984,508601,false,-1.0,1176,
306758,518294,false,-1.0,1177,
202414,78115,false,-1.0,1178,
216099,74694,false,-1.0,1179,
241756,77544,false,-1.0,1180,
203555,66711,false,-1.0,1181,
193861,76974,false,-1.0,1182,
161932,66711,false,-1.0,1183,
166493,80965,false,-1.0,1184,
156229,67852,false,-1.0,1185,
172765,74124,false,-1.0,1186,
191010,132282,false,-1.0,1187,
198993,134563,false,-1.0,1188,
143686,66141,false,-1.0,1189,
193291,134563,false,-1.0,1190,
518865,122589,false,-1.0,1191,
157369,75264,false,-1.0,1192,
148247,65571,false,-1.0,1193,
217239,135703,false,-1.0,1194,
156800,76975,false,-1.0,1195,
159081,81535,false,-1.0,1196,
157370,68992,false,-1.0,1197,
294784,65001,false,-1.0,1198,
292502,1103869,false,-1.0,1199,
155660,90089,false,-1.0,1200,
152238,71842,false,-1.0,1201,
143115,65571,false,-1.0,1202,
4977107,128861,false,-1.0,1203,
160791,66711,false,-1.0,1204,
212678,422504,false,-1.0,1205,
190440,64431,false,-1.0,1206,
157940,80396,false,-1.0,1207,
218950,147107,false,-1.0,1211,
290222,593558,false,-1.0,1210,
277108,550225,false,-1.0,1209,
164782,63290,false,-1.0,1208,
156230,71843,false,-1.0,1213,
205835,167063,false,-1.0,1212,
200133,65571,false,-1.0,1214,
155659,78685,false,-1.0,1215,
190440,131142,false,-1.0,1216,
155090,68992,false,-1.0,1217,
155660,68992,false,-1.0,1218,
159081,67281,false,-1.0,1219,
161361,76975,false,-1.0,1220,
220090,68992,false,-1.0,1221,
301056,212677,false,-1.0,1222,
151668,66141,false,-1.0,1223,
501759,61579,false,-1.0,1224,
599830,4413769,false,-1.0,1225,
287941,520004,false,-1.0,1226,
210967,74124,false,-1.0,1227,
317590,526277,false,-1.0,1228,
195572,130571,false,-1.0,1229,
156799,75264,false,-1.0,1230,
176756,69562,false,-1.0,1231,
191581,140264,false,-1.0,1232,
155659,66711,false,-1.0,1233,
152238,63290,false,-1.0,1234,
167063,77545,false,-1.0,1235,
165353,75264,false,-1.0,1236,
282240,524566,false,-1.0,1237,
286231,527987,false,-1.0,1238,
168774,68992,false,-1.0,1239,
210397,64430,false,-1.0,1240,
195002,67281,false,-1.0,1241,
157370,66141,false,-1.0,1242,
153379,64431,false,-1.0,1243,
146536,61009,false,-1.0,1244,
305617,152809,false,-1.0,1245,
189300,170484,false,-1.0,1246,
229213,82106,false,-1.0,1247,
192721,131142,false,-1.0,1248,
240046,134563,false,-1.0,1249,
213818,132282,false,-1.0,1250,
187019,127150,false,-1.0,1251,
175045,72413,false,-1.0,1252,
160791,79256,false,-1.0,1253,
323292,534830,false,-1.0,1254,
190440,133993,false,-1.0,1255,
146537,270836,false,-1.0,1256,
283950,486364,false,-1.0,1257,
200704,133422,false,-1.0,1258,
190441,159651,false,-1.0,1259,
193291,1045142,false,-1.0,1260,
2664455,195572,false,-1.0,1261,
195572,131712,false,-1.0,1262,
305617,131142,false,-1.0,1263,
205265,85527,false,-1.0,1264,
151668,76975,false,-1.0,1265,
431057,95220,false,-1.0,1266,
145967,65001,false,-1.0,1267,
229783,66141,false,-1.0,1268,
153948,75834,false,-1.0,1269,
180747,130001,false,-1.0,1270,
319301,63290,false,-1.0,1271,
205836,513733,false,-1.0,1272,
286801,510882,false,-1.0,1273,
146536,522285,false,-1.0,1274,
191011,141975,false,-1.0,1275,
213248,135132,false,-1.0,1277,
193861,133422,false,-1.0,1276,
182457,75264,false,-1.0,1279,
180747,129431,false,-1.0,1278,
168203,217238,false,-1.0,1280,
144256,67282,false,-1.0,1281,
222941,136274,false,-1.0,1282,
216669,137413,false,-1.0,1283,
263424,134563,false,-1.0,1284,
157940,543953,false,-1.0,1285,
205265,65000,false,-1.0,1286,
147106,103773,false,-1.0,1287,
292503,555926,false,-1.0,1288,
208686,201273,false,-1.0,1289,
144826,66140,false,-1.0,1290,
157940,102632,false,-1.0,1291,
155660,65001,false,-1.0,1292,
198423,241186,false,-1.0,1293,
186449,1025755,false,-1.0,1294,
265134,257721,false,-1.0,1295,
247458,1648963,false,-1.0,1296,
173905,72413,false,-1.0,1297,
192151,132852,false,-1.0,1298,
198993,133992,false,-1.0,1299,
194432,166493,false,-1.0,1300,
233774,166493,false,-1.0,1301,
152808,67852,false,-1.0,1302,
301625,515443,false,-1.0,1303,
196712,262283,false,-1.0,1304,
295924,129431,false,-1.0,1305,
191581,105484,false,-1.0,1306,
147677,1805192,false,-1.0,1307,
160221,76404,false,-1.0,1308,
158510,161362,false,-1.0,1309,
216668,68422,false,-1.0,1310,
217239,144255,false,-1.0,1311,
155089,326143,false,-1.0,1312,
188159,88378,false,-1.0,1313,
200704,135703,false,-1.0,1314,
484083,129431,false,-1.0,1315,
201274,138554,false,-1.0,1316,
152808,65000,false,-1.0,1317,
161361,66711,false,-1.0,1318,
286800,482943,false,-1.0,1319,
161361,60439,false,-1.0,1320,
295924,592417,false,-1.0,1321,
787990,237195,false,-1.0,1322,
192151,132282,false,-1.0,1323,
158510,259432,false,-1.0,1324,
432197,78114,false,-1.0,1325,
146537,65571,false,-1.0,1326,
151098,66712,false,-1.0,1327,
220660,346670,false,-1.0,1328,
9983864,135133,false,-1.0,1329,
474391,166492,false,-1.0,1330,
217239,149958,false,-1.0,1331,
839876,375179,false,-1.0,1332,
206405,130001,false,-1.0,1333,
195572,139124,false,-1.0,1334,
33152586,145967,false,-1.0,1335,
202984,384872,false,-1.0,1336,
197283,413381,false,-1.0,1337,
184738,144825,false,-1.0,1338,
205835,181887,false,-1.0,1339,
198993,132282,false,-1.0,1340,
712156,147107,false,-1.0,1341,
142545,64431,false,-1.0,1342,
318161,78115,false,-1.0,1343,
232634,68422,false,-1.0,1344,
214388,134563,false,-1.0,1345,
199563,128291,false,-1.0,1346,
188160,137414,false,-1.0,1347,
142545,65001,false,-1.0,1348,
155659,64431,false,-1.0,1349,
221800,135703,false,-1.0,1350,
188729,128290,false,-1.0,1351,
245748,135133,false,-1.0,1352,
698472,65000,false,-1.0,1353,
184739,67281,false,-1.0,1354,
183028,130571,false,-1.0,1355,
207546,135133,false,-1.0,1356,
191010,137984,false,-1.0,1357,
188730,76405,false,-1.0,1358,
190440,68421,false,-1.0,1359,
198993,67282,false,-1.0,1360,
191011,132852,false,-1.0,1361,
147107,71843,false,-1.0,1362,
147677,65571,false,-1.0,1363,
140835,63290,false,-1.0,1364,
144256,65570,false,-1.0,1365,
187020,128861,false,-1.0,1366,
159080,70132,false,-1.0,1367,
140835,59869,false,-1.0,1368,
396276,8481438,false,-1.0,1369,
148247,65001,false,-1.0,1370,
368337,524566,false,-1.0,1371,
206976,141405,false,-1.0,1372,
145396,88948,false,-1.0,1373,
831324,1219617,false,-1.0,1374,
206405,62150,false,-1.0,1375,
317591,83817,false,-1.0,1377,
167063,74124,false,-1.0,1376,
167633,59299,false,-1.0,1379,
144826,162502,false,-1.0,1378,
141405,67852,false,-1.0,1380,
143116,64430,false,-1.0,1381,
153378,66141,false,-1.0,1382,
352942,512592,false,-1.0,1383,
281669,2537304,false,-1.0,1384,
1207643,262853,false,-1.0,1385,
186449,131712,false,-1.0,1386,
164212,83247,false,-1.0,1387,
151098,72983,false,-1.0,1388,
196142,72413,false,-1.0,1389,
286801,534259,false,-1.0,1390,
165352,74693,false,-1.0,1391,
283950,83246,false,-1.0,1392,
147107,566189,false,-1.0,1393,
151668,74694,false,-1.0,1394,
217239,146536,false,-1.0,1395,
321582,671103,false,-1.0,1396,
230353,133992,false,-1.0,1397,
224651,138554,false,-1.0,1398,
189870,131142,false,-1.0,1399,
187019,136274,false,-1.0,1400,
187019,139124,false,-1.0,1401,
208686,139695,false,-1.0,1402,
189870,128291,false,-1.0,1403,
195572,131711,false,-1.0,1404,
187020,128861,false,-1.0,1405,
190441,130571,false,-1.0,1406,
140264,58728,false,-1.0,1407,
278819,97501,false,-1.0,1408,
375750,798253,false,-1.0,1409,
285660,118598,false,-1.0,1410,
167633,120308,false,-1.0,1411,
161361,122018,false,-1.0,1412,
1874754,767464,false,-1.0,1413,
367196,126010,false,-1.0,1414,
183028,123729,false,-1.0,1415,
182457,124869,false,-1.0,1416,
397416,205265,false,-1.0,1417,
424785,208686,false,-1.0,1418,
5138469,249169,false,-1.0,1419,
388863,196142,false,-1.0,1421,
368907,182458,false,-1.0,1420,
607812,397416,false,-1.0,1422,
509742,202414,false,-1.0,1423,
448162,159080,false,-1.0,1424,
648295,185309,false,-1.0,1425,
448732,171054,false,-1.0,1426,
353512,164212,false,-1.0,1427,
7053135,1157466,false,-1.0,1428,
322152,1134089,false,-1.0,1429,
173905,135703,false,-1.0,1430,
228073,125440,false,-1.0,1431,
165353,131711,false,-1.0,1432,
167633,123159,false,-1.0,1433,
172195,431056,false,-1.0,1434,
229783,132282,false,-1.0,1435,
180748,613515,false,-1.0,1436,
174476,133423,false,-1.0,1437,
165353,203555,false,-1.0,1438,
529128,3055599,false,-1.0,1439,
476671,420793,false,-1.0,1440,
179607,127151,false,-1.0,1441,
516014,860403,false,-1.0,1442,
1074221,236625,false,-1.0,1443,
539961,713296,false,-1.0,1444,
572461,294214,false,-1.0,1445,
890052,698472,false,-1.0,1446,
382021,200703,false,-1.0,1447,
670532,136274,false,-1.0,1448,
307897,502329,false,-1.0,1449,
168774,127720,false,-1.0,1450,
226932,595839,false,-1.0,1451,
167063,122019,false,-1.0,1452,
216669,1501856,false,-1.0,1453,
280529,375179,false,-1.0,1454,
587286,835885,false,-1.0,1455,
221800,143685,false,-1.0,1456,
171624,125439,false,-1.0,1457,
378030,925973,false,-1.0,1458,
615795,980141,false,-1.0,1459,
712155,1227599,false,-1.0,1460,
258292,400266,false,-1.0,1461,
180177,126580,false,-1.0,1462,
206976,120878,false,-1.0,1463,
971017,18590171,false,-1.0,1464,
337547,163642,false,-1.0,1465,
168774,122019,false,-1.0,1466,
365486,2747701,false,-1.0,1467,
376319,701893,false,-1.0,1468,
264564,309038,false,-1.0,1469,
171054,117457,false,-1.0,1470,
261142,546803,false,-1.0,1471,
392285,195572,false,-1.0,1472,
333556,267985,false,-1.0,1473,
271406,365486,false,-1.0,1474,
287941,400266,false,-1.0,1475,
161931,120878,false,-1.0,1476,
353512,132852,false,-1.0,1477,
550224,223511,false,-1.0,1478,
339828,170484,false,-1.0,1479,
388864,733252,false,-1.0,1480,
302196,270836,false,-1.0,1481,
172195,114607,false,-1.0,1482,
260573,405399,false,-1.0,1483,
225792,122018,false,-1.0,1484,
248599,123729,false,-1.0,1485,
252020,1115843,false,-1.0,1486,
478952,277108,false,-1.0,1488,
169344,126010,false,-1.0,1487,
176756,122019,false,-1.0,1490,
260572,384872,false,-1.0,1489,
401407,184168,false,-1.0,1491,
185879,725269,false,-1.0,1493,
336407,202414,false,-1.0,1492,
331845,153378,false,-1.0,1495,
181888,115176,false,-1.0,1494,
461846,184169,false,-1.0,1498,
417372,269696,false,-1.0,1497,
181317,123159,false,-1.0,1496,
325003,157369,false,-1.0,1499,
368337,176756,false,-1.0,1500,
1359880,132852,false,-1.0,1501,
207546,130571,false,-1.0,1502,
172765,112326,false,-1.0,1503,
171054,116317,false,-1.0,1504,
263423,391714,false,-1.0,1505,
201844,246318,false,-1.0,1506,
258292,388863,false,-1.0,1507,
331275,375749,false,-1.0,1508,
328424,124870,false,-1.0,1509,
155089,123729,false,-1.0,1510,
210967,116317,false,-1.0,1511,
542812,188730,false,-1.0,1512,
168774,122018,false,-1.0,1513,
181318,159080,false,-1.0,1514,
390573,121449,false,-1.0,1515,
167633,117457,false,-1.0,1516,
366626,182458,false,-1.0,1517,
655138,169344,false,-1.0,1518,
323862,151098,false,-1.0,1519,
1716243,176756,false,-1.0,1520,
339258,165923,false,-1.0,1521,
464697,163072,false,-1.0,1522,
399126,189870,false,-1.0,1523,
268555,277108,false,-1.0,1525,
372898,212107,false,-1.0,1524,
170484,125440,false,-1.0,1527,
405969,190441,false,-1.0,1526,
362065,1111282,false,-1.0,1528,
252020,342108,false,-1.0,1529,
387152,474961,false,-1.0,1530,
460136,227502,false,-1.0,1531,
396275,159650,false,-1.0,1532,
399127,120879,false,-1.0,1533,
243467,899745,false,-1.0,1534,
887772,262853,false,-1.0,1535,
196712,119167,false,-1.0,1536,
173905,120308,false,-1.0,1537,
513163,577023,false,-1.0,1538,
371758,669962,false,-1.0,1539,
441320,194432,false,-1.0,1540,
928254,158511,false,-1.0,1541,
318161,148247,false,-1.0,1542,
273116,256011,false,-1.0,1543,
250309,826192,false,-1.0,1544,
283380,347240,false,-1.0,1545,
163072,121449,false,-1.0,1546,
374038,655708,false,-1.0,1547,
183028,116887,false,-1.0,1548,
658558,208116,false,-1.0,1549,
307897,67851,false,-1.0,1550,
259433,254301,false,-1.0,1551,
250880,359784,false,-1.0,1552,
334696,131142,false,-1.0,1553,
173905,161932,false,-1.0,1554,
162501,116887,false,-1.0,1555,
163072,112896,false,-1.0,1556,
312459,308468,false,-1.0,1557,
158511,117458,false,-1.0,1558,
406539,195572,false,-1.0,1559,
400267,165353,false,-1.0,1560,
206406,240616,false,-1.0,1561,
154519,125440,false,-1.0,1562,
195572,133422,false,-1.0,1563,
274257,256581,false,-1.0,1564,
401977,776016,false,-1.0,1565,
379170,191011,false,-1.0,1566,
356363,169344,false,-1.0,1567,
440750,222941,false,-1.0,1568,
343249,213247,false,-1.0,1569,
340398,167063,false,-1.0,1570,
261713,256011,false,-1.0,1571,
244037,147106,false,-1.0,1572,
363775,578164,false,-1.0,1573,
376889,224651,false,-1.0,1574,
415091,189300,false,-1.0,1575,
268555,249169,false,-1.0,1576,
321582,542242,false,-1.0,1577,
259432,473250,false,-1.0,1578,
475530,446451,false,-1.0,1579,
624348,212108,false,-1.0,1580,
407679,166493,false,-1.0,1581,
293073,601541,false,-1.0,1582,
369477,181317,false,-1.0,1583,
239476,252020,false,-1.0,1584,
175045,128291,false,-1.0,1585,
172195,125440,false,-1.0,1586,
159651,123730,false,-1.0,1587,
260002,129431,false,-1.0,1588,
314170,125440,false,-1.0,1589,
213247,344959,false,-1.0,1590,
237195,551365,false,-1.0,1591,
270266,1243564,false,-1.0,1592,
830753,1017202,false,-1.0,1593,
354652,523426,false,-1.0,1594,
353512,180177,false,-1.0,1595,
330134,149958,false,-1.0,1596,
322722,164783,false,-1.0,1597,
173905,130571,false,-1.0,1598,
233774,114036,false,-1.0,1599,
175045,127721,false,-1.0,1600,
258862,713866,false,-1.0,1601,
310178,379170,false,-1.0,1602,
206976,291932,false,-1.0,1603,
257722,248598,false,-1.0,1604,
164783,118597,false,-1.0,1605,
160221,114036,false,-1.0,1606,
234915,526277,false,-1.0,1607,
448732,709304,false,-1.0,1608,
169914,115747,false,-1.0,1609,
252590,492636,false,-1.0,1610,
372328,502329,false,-1.0,1611,
274257,380310,false,-1.0,1612,
251449,252590,false,-1.0,1613,
185879,344959,false,-1.0,1614,
730402,673383,false,-1.0,1615,
441890,668251,false,-1.0,1616,
195002,114607,false,-1.0,1617,
373468,339827,false,-1.0,1618,
335836,116887,false,-1.0,1619,
165923,118598,false,-1.0,1620,
377460,583295,false,-1.0,1621,
248599,253160,false,-1.0,1622,
438469,202985,false,-1.0,1623,
162502,65571,false,-1.0,1624,
164212,112896,false,-1.0,1626,
162502,110616,false,-1.0,1628,
363205,636321,false,-1.0,1625,
167063,68422,false,-1.0,1629,
437898,726411,false,-1.0,1631,
165923,112326,false,-1.0,1627,
459566,200134,false,-1.0,1633,
456714,774305,false,-1.0,1632,
165922,113466,false,-1.0,1630,
257152,346670,false,-1.0,1635,
385442,124869,false,-1.0,1634,
185309,120309,false,-1.0,1636,
269126,115177,false,-1.0,1637,
176756,116317,false,-1.0,1638,
218379,549084,false,-1.0,1639,
359785,529127,false,-1.0,1640,
506890,859832,false,-1.0,1641,
187589,118028,false,-1.0,1642,
474391,569041,false,-1.0,1643,
374609,650006,false,-1.0,1644,
176756,83246,false,-1.0,1645,
332985,538820,false,-1.0,1646,
366626,128291,false,-1.0,1647,
266845,508601,false,-1.0,1648,
325573,135703,false,-1.0,1649,
160221,115177,false,-1.0,1650,
368907,498908,false,-1.0,1651,
176756,114037,false,-1.0,1652,
174475,123729,false,-1.0,1653,
768604,763472,false,-1.0,1654,
161361,114606,false,-1.0,1655,
362635,680226,false,-1.0,1656,
167063,117458,false,-1.0,1657,
163642,115747,false,-1.0,1658,
186450,114036,false,-1.0,1659,
405968,187589,false,-1.0,1660,
326713,153379,false,-1.0,1661,
323293,688208,false,-1.0,1662,
395706,258292,false,-1.0,1663,
661410,1139791,false,-1.0,1664,
161931,16586556,false,-1.0,1665,
188160,612374,false,-1.0,1666,
473250,839876,false,-1.0,1667,
479522,189300,false,-1.0,1668,
267985,274828,false,-1.0,1669,
172765,114037,false,-1.0,1670,
340398,552505,false,-1.0,1671,
280529,117457,false,-1.0,1672,
163642,113466,false,-1.0,1673,
167063,111755,false,-1.0,1674,
160790,113466,false,-1.0,1675,
161932,112896,false,-1.0,1676,
165923,108334,false,-1.0,1677,
164782,578163,false,-1.0,1678,
379741,140264,false,-1.0,1679,
2648489,170484,false,-1.0,1680,
319871,81536,false,-1.0,1681,
326713,118027,false,-1.0,1682,
